2025-10-22 18:48:44.919 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (4ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"4ms","responseSize":"544 bytes"}
2025-10-22 18:48:55.180 [INFO]: 📤 PUT /api/outlet-setup/4 | {"method":"PUT","url":"/api/outlet-setup/4","bodySize":436,"user":"anonymous"}
2025-10-22 18:48:55.231 [INFO]: 📥 ✅ PUT /api/outlet-setup/4 - 200 (51ms) | {"method":"PUT","url":"/api/outlet-setup/4","statusCode":200,"responseTime":"51ms","responseSize":"62 bytes"}
2025-10-22 18:48:55.232 [INFO]: 📥 ✅ PUT /api/outlet-setup/4 - 200 (52ms) | {"method":"PUT","url":"/api/outlet-setup/4","statusCode":200,"responseTime":"52ms","responseSize":"62 bytes"}
2025-10-22 18:49:23.464 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 18:49:23.467 [INFO]: 📥 ✅ GET /api/business-periods - 200 (3ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"3ms","responseSize":"26 bytes"}
2025-10-22 18:49:23.467 [INFO]: 📥 ✅ GET /api/business-periods - 200 (3ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"3ms","responseSize":"26 bytes"}
2025-10-22 18:49:23.471 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 18:49:23.477 [INFO]: 📥 ✅ GET /api/business-periods - 200 (5ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"5ms","responseSize":"26 bytes"}
2025-10-22 18:49:23.477 [INFO]: 📥 ✅ GET /api/business-periods - 200 (6ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"6ms","responseSize":"26 bytes"}
2025-10-22 18:49:31.647 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 18:49:31.653 [INFO]: 📥 ✅ GET /api/business-periods - 200 (6ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"6ms","responseSize":"26 bytes"}
2025-10-22 18:49:31.653 [INFO]: 📥 ✅ GET /api/business-periods - 200 (7ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"7ms","responseSize":"26 bytes"}
2025-10-22 18:57:35.825 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 18:57:35.848 [INFO]: 📥 ✅ GET /api/business-periods - 200 (25ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"25ms","responseSize":"26 bytes"}
2025-10-22 18:57:35.849 [INFO]: 📥 ✅ GET /api/business-periods - 200 (27ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"27ms","responseSize":"26 bytes"}
2025-10-22 18:57:35.869 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 18:57:35.887 [INFO]: 📥 ✅ GET /api/business-periods - 200 (18ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"18ms","responseSize":"26 bytes"}
2025-10-22 18:57:35.887 [INFO]: 📥 ✅ GET /api/business-periods - 200 (19ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"19ms","responseSize":"26 bytes"}
2025-10-22 19:05:05.663 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:05:05.668 [INFO]: 📥 ✅ GET /api/business-periods - 200 (6ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"6ms","responseSize":"26 bytes"}
2025-10-22 19:05:05.669 [INFO]: 📥 ✅ GET /api/business-periods - 200 (7ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"7ms","responseSize":"26 bytes"}
2025-10-22 19:05:05.673 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:05:05.675 [INFO]: 📥 ✅ GET /api/business-periods - 200 (3ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"3ms","responseSize":"26 bytes"}
2025-10-22 19:05:05.676 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"26 bytes"}
2025-10-22 19:06:54.649 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:06:54.653 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"26 bytes"}
2025-10-22 19:06:54.654 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"26 bytes"}
2025-10-22 19:08:04.951 [INFO]: 📤 GET /api/property-codes | {"method":"GET","url":"/api/property-codes","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:04.956 [INFO]: 📤 GET /api/outlet-setup | {"method":"GET","url":"/api/outlet-setup","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:04.964 [INFO]: 📥 ✅ GET /api/property-codes - 200 (13ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"13ms","responseSize":"414 bytes"}
2025-10-22 19:08:04.965 [INFO]: 📥 ✅ GET /api/property-codes - 200 (14ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"14ms","responseSize":"414 bytes"}
2025-10-22 19:08:04.974 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (20ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"20ms","responseSize":"559 bytes"}
2025-10-22 19:08:04.975 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (21ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"21ms","responseSize":"559 bytes"}
2025-10-22 19:08:04.994 [INFO]: 📤 GET /api/property-codes | {"method":"GET","url":"/api/property-codes","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:05.005 [INFO]: 📤 GET /api/outlet-setup | {"method":"GET","url":"/api/outlet-setup","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:05.018 [INFO]: 📥 ✅ GET /api/property-codes - 200 (35ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"35ms","responseSize":"414 bytes"}
2025-10-22 19:08:05.018 [INFO]: 📥 ✅ GET /api/property-codes - 200 (35ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"35ms","responseSize":"414 bytes"}
2025-10-22 19:08:05.023 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (17ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"17ms","responseSize":"559 bytes"}
2025-10-22 19:08:05.023 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (18ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"18ms","responseSize":"559 bytes"}
2025-10-22 19:08:05.609 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:05.614 [INFO]: 📥 ✅ GET /api/business-periods - 200 (6ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"6ms","responseSize":"26 bytes"}
2025-10-22 19:08:05.615 [INFO]: 📥 ✅ GET /api/business-periods - 200 (7ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"7ms","responseSize":"26 bytes"}
2025-10-22 19:08:05.617 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:05.619 [INFO]: 📥 ✅ GET /api/business-periods - 200 (2ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"2ms","responseSize":"26 bytes"}
2025-10-22 19:08:05.620 [INFO]: 📥 ✅ GET /api/business-periods - 200 (3ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"3ms","responseSize":"26 bytes"}
2025-10-22 19:08:16.709 [INFO]: 📤 GET /api/outlet-setup | {"method":"GET","url":"/api/outlet-setup","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:16.716 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (7ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"7ms","responseSize":"559 bytes"}
